pct_rouille;rugosite;nervure;est_malade
0.0;3382.454422042066;0.0;0.0
0.010780881286919506;1484.6714092950656;0.0;0.0
0.0;690.5604842341727;0.0;0.0
0.0;776.3035728635477;0.0;0.0
0.00036634509708145075;1265.8896853761157;0.0;0.0
0.0;2867.9186728154973;0.0;0.0
0.0;3056.3057804376344;0.0;0.0
4.5778462759220545e-05;1746.0604294292098;0.0;0.0
0.00029000106842498895;3359.7087035811105;0.0;0.0
0.0;3157.7130586108606;0.0;0.0
0.000702397312566804;1250.9523720415864;0.0;0.0
0.0;1083.32779981545;0.0;0.0
0.0;824.59288747904;0.0;0.0
9.156111704562795e-05;1962.239044051948;0.0;0.0
0.0005801703868820422;719.8585276746142;0.0;0.0
0.0;622.0111602091658;0.0;0.0
0.0019263109616266625;560.7285041534038;0.0;0.0
0.0;1655.4401827798292;0.0;0.0
0.0;3152.559510394213;0.0;0.0
9.156111704562795e-05;2716.8716559626655;0.0;0.0
0.0;2019.102744904461;0.0;0.0
0.0005190681200574028;635.1911408876911;0.0;0.0
0.0;3605.146566650265;0.0;0.0
6.103888176768602e-05;3605.031341901179;0.0;0.0
0.0;2295.0755931405333;0.0;0.0
0.0;276.9630785973955;0.0;0.0
0.0;800.1096077131008;0.0;0.0
0.0;4252.8493325132895;0.0;0.0
0.00030526894193784725;1157.9864777925952;0.0;0.0
0.0;3281.3048509971413;0.0;0.0
0.0;948.4052654235506;0.0;0.0
0.0;773.1285365066707;0.0;0.0
0.0;3181.3246955680133;0.0;0.0
3.051850947599719e-05;3011.508670637442;0.0;0.0
0.0;334.7985020950555;0.0;0.0
0.0;2589.2811595980197;0.0;0.0
0.005616081018873715;847.0867133154951;0.0;0.0
0.0;603.0325171355157;0.0;0.0
0.0;893.3952255344412;0.0;0.0
0.00015261117724262125;3838.2460403426016;0.0;0.0
0.0;1185.3987276346681;0.0;0.0
0.0;3332.738861806568;0.0;0.0
0.0013445789023346778;2000.518464747091;0.0;0.0
1.5259021896696422e-05;1995.7949745547814;0.0;0.0
0.0;714.6746758852657;0.0;0.0
0.0;417.1941145170225;0.0;0.0
0.0;1342.8436305126666;0.0;0.0
0.0;557.1454944756401;0.0;0.0
0.00012208521548040532;3099.571534644331;0.0;0.0
0.0;1731.301264311382;0.0;0.0
0.0;1005.9844767483035;0.0;0.0
0.0;2741.512716456111;0.0;0.0
0.0;1003.59663927301;0.0;0.0
0.0;2320.4008224016707;0.0;0.0
0.0;611.3467153029517;0.0;0.0
0.0;445.190413052979;0.0;0.0
0.0;998.2956487454505;0.0;0.0
0.0;2462.776771295613;0.0;0.0
0.0036448283255229867;3488.207670919287;0.0;0.0
3.051850947599719e-05;2922.3224296018875;0.0;0.0
0.00042742871099713014;4095.8973152782346;0.0;0.0
0.001604743928718803;1738.09528481006;0.0;0.0
0.0;649.2991086683417;0.0;0.0
0.0;4089.6821930564247;0.0;0.0
0.0;1815.7916327163216;0.0;0.0
0.0;519.5804384483066;0.0;0.0
0.0035987197745823186;4429.313458928022;0.0;0.0
0.0;1056.1027930524808;0.0;0.0
0.0;1440.2697570403607;0.0;0.0
1.5259021896696422e-05;5400.991515707869;0.0;0.0
0.0;587.87598523367;0.0;0.0
0.0;1350.9107425565549;0.0;0.0
1.5259021896696422e-05;2665.840183268395;0.0;0.0
0.0;2082.927395302323;0.0;0.0
0.0;2631.6681966847373;0.0;0.0
0.0;552.3241334321159;0.0;0.0
0.0008705081018341758;2882.387188290051;0.0;0.0
0.0;1824.7918144202545;0.0;0.0
0.0;693.4025731953229;0.0;0.0
0.0;3213.155794677323;0.0;0.0
0.0;4243.371699536669;0.0;0.0
0.0;2784.807760759323;0.0;0.0
0.0015282107708295127;595.1549077702086;0.0;0.0
1.5259021896696422e-05;607.1346719621497;0.0;0.0
0.00016787485692483785;671.4015744423857;0.0;0.0
0.006635536986974687;3141.045415093131;0.0;0.0
0.0;690.1546961891218;0.0;0.0
4.5778462759220545e-05;4293.6190319248635;0.0;0.0
0.0;4094.68564276875;0.0;0.0
0.0;997.9197040162678;0.0;0.0
0.0;1194.2016220664575;0.0;0.0
9.156111704562795e-05;2195.5838617527506;0.0;0.0
0.0021561281443535437;1020.3015216025772;0.0;0.0
0.0;1265.959909839381;0.0;0.0
0.0;1797.283734162342;0.0;0.0
0.0;1638.0023987630102;0.0;0.0
0.00010682293335775;2147.4672694448755;0.0;0.0
0.0;1453.3204864433737;0.0;0.0
0.0;505.5308572100457;0.0;0.0
0.0;1539.1367894306907;0.0;0.0
0.0;1317.3799068613469;0.0;0.0
0.0;535.5586327107565;0.0;0.0
0.01132681090089812;1865.2467299224859;0.0;0.0
0.0;4984.850255605104;0.0;0.0
0.00013734796343491996;3544.3775756114865;0.0;0.0
1.5259021896696422e-05;1458.9008278083304;0.0;0.0
0.0;1106.27347137402;0.0;0.0
0.0;1187.6921238074672;0.0;0.0
0.0;3350.8744510625993;0.0;0.0
0.00013734796343491996;1340.404696987627;0.0;0.0
0.0;1106.382761507824;0.0;0.0
0.0;1974.362510233487;0.0;0.0
0.00012208521548040532;3832.1447002398927;0.0;0.0
0.0;605.7290856459203;0.0;0.0
0.0;1185.7627378549073;0.0;0.0
1.5259021896696422e-05;2133.8873554835936;0.0;0.0
0.0;325.97691822100717;0.0;0.0
0.0;3023.718233039974;0.0;0.0
0.00030526894193784725;8027.825445204742;0.0;0.0
0.0;203.93699929257252;0.0;0.0
0.00044270078006930556;1374.4166136997967;0.0;0.0
0.0;664.0943013102383;0.0;0.0
0.0012833832426816598;586.9944887066961;0.0;0.0
0.0002442002442002442;842.1364881607194;0.0;0.0
0.0;4338.813459121617;0.0;0.0
0.00033580608724852705;2237.1738707552486;0.0;0.0
6.103888176768602e-05;1062.1759455599652;0.0;0.0
0.00012208521548040532;583.7090538301521;0.0;0.0
0.0;3246.9263480474333;0.0;0.0
0.0020182251850039755;1923.5617203411348;0.0;0.0
0.02704905187274722;3002.361441754479;0.0;0.0
0.001742533092843386;3000.00911703509;0.0;0.0
0.007037708595838839;3012.0162044682847;0.0;0.0
0.0;995.5617386283889;0.0;0.0
0.002462715105162524;1713.6453766500772;0.0;0.0
0.0;2212.0309933233234;0.0;0.0
0.0;1049.7010678728323;0.0;0.0
0.00021366869143188546;862.9266834030395;0.0;0.0
0.00064128011726265;1946.3651879209376;0.0;0.0
0.0;754.3652318564757;0.0;0.0
0.0;639.4854284901216;0.0;0.0
0.0;1373.4308114906426;0.0;0.0
0.0;2439.817604889848;0.0;0.0
0.0;1595.4038663224503;0.0;0.0
0.0;1500.3107600060848;0.0;0.0
0.0;844.999100042148;0.0;0.0
0.0;538.1548629537922;0.0;0.0
0.0;425.0126890284466;0.0;0.0
3.051850947599719e-05;3279.3116197461313;0.0;0.0
0.0;1601.6673854516844;0.0;0.0
0.012123364890117528;1051.1713809775626;0.0;0.0
0.0;465.69067260626036;0.0;0.0
7.629976652271444e-05;1118.558441403141;0.0;0.0
0.0;4482.726475706424;0.0;0.0
0.0;638.7962723942644;0.0;0.0
0.0;563.3637064816;0.0;0.0
0.016755616234330396;4553.22466864566;0.0;0.0
0.0010233851135651988;2338.5217142750207;0.0;0.0
0.0;1561.7525587897667;0.0;0.0
0.0;2847.7515974845273;0.0;0.0
0.0;916.2957266758317;0.0;0.0
0.0;550.0962494016921;0.0;0.0
0.0;577.091677297681;0.0;0.0
0.0;2335.9302558395807;0.0;0.0
0.0020795107033639145;1305.5106349118048;0.0;0.0
0.0;748.0452733241426;0.0;0.0
0.003337517988915766;1436.7983290867198;0.0;0.0
4.5778462759220545e-05;1593.9633760452316;0.0;0.0
0.0;850.0977592307269;0.0;0.0
0.0;1572.2381092022847;0.0;0.0
0.0;464.0554366438191;0.0;0.0
0.0;2601.8482786177306;0.0;0.0
6.103888176768602e-05;2669.6538191694017;0.0;0.0
0.0;960.7832936105622;0.0;0.0
0.0;9598.668538256205;0.0;0.0
0.0;646.8716197990516;0.0;0.0
0.0;1540.1363565891802;0.0;0.0
0.0;842.3964679857861;0.0;0.0
0.0;931.5159027159875;0.0;0.0
0.0;269.95107791940745;0.0;0.0
0.0;1949.2490370031915;0.0;0.0
0.0;2391.027745720588;0.0;0.0
0.0;5635.288750868314;0.0;0.0
0.00036634509708145075;3580.989519499366;0.0;0.0
0.0;1629.9185125908375;0.0;0.0
0.0;1882.7646468916869;0.0;0.0
0.0;533.5911763623977;0.0;0.0
0.0012986814563566637;2382.0725791769164;1.0;0.0
0.00044270078006930556;1490.7861031233665;0.0;0.0
0.0;2250.7897629973763;0.0;0.0
0.00025946671957752715;893.391153551003;0.0;0.0
0.0;2388.8957210193857;0.0;0.0
0.0;2930.333133344459;0.0;0.0
0.00039688597160738817;706.3259669688946;0.0;0.0
0.0011763088345376495;462.01762171633703;0.0;0.0
0.0;1086.017950330306;0.0;0.0
0.0002442002442002442;3057.6679105864246;0.0;0.0
0.0;1564.3710333327845;0.0;0.0
0.0;646.8195997983179;0.0;0.0
0.0;1767.0897062942104;0.0;0.0
0.0;757.3600399893201;0.0;0.0
0.0;1175.672755204323;0.0;0.0
0.0;2883.0362375917957;0.0;0.0
0.0;5242.941676277606;0.0;0.0
0.0;816.0848549125953;0.0;0.0
0.00027473366097866236;681.1586488379475;0.0;0.0
0.0;2246.2560803789966;0.0;0.0
0.0;2470.7190175454416;0.0;0.0
0.0;4198.487159769677;0.0;0.0
0.0;1842.0910150197294;0.0;0.0
0.0005190681200574028;1267.6319444349424;0.0;0.0
0.0;590.655975605318;0.0;0.0
0.0;1394.6835498809844;0.0;0.0
0.0;3142.0871634569476;0.0;0.0
0.0;445.6761510698424;0.0;0.0
0.00035107535908903575;1572.6186773021213;0.0;0.0
0.0;2283.401366586979;0.0;0.0
0.0;924.8991528653771;0.0;0.0
0.0;1859.6961175868796;0.0;0.0
0.0;590.6743982688732;0.0;0.0
0.0;402.4115590262497;0.0;0.0
0.00015261117724262125;2141.111562926278;0.0;0.0
9.156111704562795e-05;1255.5214963268868;0.0;0.0
0.0011304268125019094;1669.6571899297746;0.0;0.0
0.0;1850.20502727466;0.0;0.0
0.0;364.80608804967125;0.0;0.0
6.103888176768602e-05;1041.099039757662;0.0;0.0
0.0;1038.6517506211476;0.0;0.0
0.012310971748096202;2506.967871774811;0.0;0.0
0.0;1024.7523273889838;0.0;0.0
0.0;1011.7276134356678;0.0;0.0
0.0;406.06937581946517;0.0;0.0
0.00047324631707503244;3139.8611631423237;0.0;0.0
0.0;2604.987971856658;0.0;0.0
0.0;421.06265075655966;0.0;0.0
0.0;1044.4089613041003;0.0;0.0
0.0004885197850512946;2718.727906272862;0.0;0.0
0.0059556701663903725;5324.5142610860075;0.0;0.0
0.0;485.03239647304497;0.0;0.0
0.0;680.1247094174867;0.0;0.0
0.0;1627.7424610486023;0.0;0.0
0.0;400.8202391369131;0.0;0.0
0.0;1980.56175620763;0.0;0.0
0.0;2426.0611487564584;0.0;0.0
0.0018497286555071467;2981.7851972102485;0.0;0.0
0.0;1874.8736844484265;0.0;0.0
0.0004885197850512946;2759.031134049184;0.0;0.0
0.0;906.2153019806367;0.0;0.0
0.0;2929.174322925038;0.0;0.0
0.0;2049.0714482082667;0.0;0.0
0.00036634509708145075;4244.335367227455;0.0;0.0
0.0;3010.486528549832;0.0;0.0
0.00016787485692483785;2801.33461331076;0.0;0.0
0.0;809.4640628646933;0.0;0.0
0.0;294.18980657462805;0.0;0.0
0.0;2389.3235575533945;0.0;0.0
0.0;3287.0752779539234;0.0;0.0
0.0;1305.0778375146683;0.0;0.0
0.0;1838.4286180384042;0.0;0.0
0.0016200519639309185;3477.039743935172;0.0;0.0
0.0010998411340584137;735.5753828169084;0.0;0.0
0.0;713.5523536962753;0.0;0.0
3.051850947599719e-05;3806.766537733175;0.0;0.0
3.051850947599719e-05;2133.3772140309434;0.0;0.0
0.0;1477.134741439738;0.0;0.0
0.0;641.5902671224862;0.0;0.0
0.0;1022.2941521207798;0.0;0.0
0.00010682293335775;463.7930137676978;0.0;0.0
0.0;690.2958238461879;0.0;0.0
0.0;520.5495257198019;0.0;0.0
0.0;886.5446667671803;0.0;0.0
0.0;192.7013904045599;0.0;0.0
0.0;1125.990488489305;0.0;0.0
0.0;822.9573952354441;0.0;0.0
0.00015261117724262125;2560.4125574498225;0.0;0.0
0.0;1388.454089663638;0.0;0.0
0.0;2073.196546593327;0.0;0.0
0.0;3466.309739227714;0.0;0.0
0.0;541.5276082898915;0.0;0.0
0.00019840361399813805;524.6225145059813;0.0;0.0
0.004213849006297789;2754.2488985990403;0.0;0.0
0.0;4164.025531745394;0.0;0.0
0.0;1105.0818990380512;0.0;0.0
1.5259021896696422e-05;1927.8316809754751;0.0;0.0
0.0;3653.418661529685;0.0;0.0
0.0;703.111982094669;0.0;0.0
0.0028001774975900113;1793.7722541320138;0.0;0.0
0.002830867163471102;3378.687854327274;0.0;0.0
0.002554727776163013;1643.9551269963545;0.0;0.0
0.001865044180144923;950.5565597185966;0.0;0.0
0.0;954.4565399838417;0.0;0.0
0.0;458.2424925925735;0.0;0.0
0.0;2152.887451568845;0.0;0.0
0.0;1561.5402378043316;0.0;0.0
0.0;1629.0297136775985;0.0;0.0
0.0;429.7237980884599;0.0;0.0
0.0;1366.9361599091906;0.0;0.0
0.00016787485692483785;536.2797933398415;0.0;0.0
0.00035107535908903575;746.6576623183062;0.0;0.0
0.0;417.8480678711208;0.0;0.0
0.0;495.50922768330673;0.0;0.0
0.0;1117.9093099498352;0.0;0.0
